transaction_id,transaction_time,transaction_date,customer_key,account_key,transaction_key,amount,account_balance
EVVB68,20/02/2024 17:15,20/02/2024,864,376,11,9.23,4219.79
C2SBH6,20/02/2024 17:10,20/02/2024,1206,289,12,22.53,2040.34
M97HT1,20/02/2024 17:00,20/02/2024,859,476,18,1.35,3087.53
F8J318,20/02/2024 16:57,20/02/2024,1478,1450,23,67.99,4440.28
FPLRJO,20/02/2024 16:53,20/02/2024,788,2103,15,9.68,4066.69
ZOHX2H,20/02/2024 16:53,20/02/2024,297,489,17,129.65,2580.71
W3P9YC,20/02/2024 16:48,20/02/2024,849,1596,17,10.81,480.97
536H4V,20/02/2024 16:45,20/02/2024,440,1383,21,14.5,710.83
5JAP9F,20/02/2024 16:41,20/02/2024,466,930,11,69.26,839.83
Q2FWVB,20/02/2024 16:40,20/02/2024,1855,1086,17,9.78,90308.67
LHPOJN,20/02/2024 16:33,20/02/2024,505,1614,19,137.13,1123.09
TKB92X,20/02/2024 16:31,20/02/2024,1889,1617,22,23.25,228.62
E7STQM,20/02/2024 16:24,20/02/2024,675,1150,11,4.28,33446.06
4X4JWB,20/02/2024 16:18,20/02/2024,684,2024,23,53.62,1609.13
4ZIB80,20/02/2024 16:14,20/02/2024,535,883,22,15.61,2030.62
FPCO9Y,20/02/2024 16:12,20/02/2024,1428,1996,16,111.33,174.75
I0BKLP,20/02/2024 16:09,20/02/2024,442,378,10,25.11,4549.43
Q9RL1W,20/02/2024 16:07,20/02/2024,1160,334,23,26.13,3338.47
YRWAMK,20/02/2024 16:03,20/02/2024,1774,1840,15,7.29,2755.62
EVYTAY,20/02/2024 16:01,20/02/2024,1329,1460,16,67.86,1619.25
GPVKWL,20/02/2024 15:55,20/02/2024,1101,2018,18,8.84,478.19
QR2PL7,20/02/2024 15:52,20/02/2024,62,1446,22,3.53,3502.6
PWYJ8B,20/02/2024 15:48,20/02/2024,1827,771,21,27.43,260.76
1SBD3I,20/02/2024 15:47,20/02/2024,827,92,23,8.67,116.08
1SAXT8,20/02/2024 15:46,20/02/2024,1742,1508,18,7.39,2035.33
1OXAXX,20/02/2024 15:44,20/02/2024,974,1542,10,7.49,3477.91
BLJ8IZ,20/02/2024 15:43,20/02/2024,1699,2190,19,18.95,197.19
QXGDVF,20/02/2024 15:42,20/02/2024,1095,2413,15,45.03,141.15
XLLJO7,20/02/2024 15:39,20/02/2024,1709,1350,22,103.87,374.29
P7N2RZ,20/02/2024 15:27,20/02/2024,497,1469,22,139.16,78964.9
8J4SZW,20/02/2024 15:26,20/02/2024,357,1478,20,67.15,7367.15
G85S0A,20/02/2024 15:25,20/02/2024,1780,291,22,103.54,7205.89
6UERG2,20/02/2024 15:20,20/02/2024,1819,1177,11,265.39,1855.78
0S1LUU,20/02/2024 15:19,20/02/2024,622,2226,10,37.99,77923.75
BHSXN0,20/02/2024 15:17,20/02/2024,1075,173,11,34.24,98.02
TAC8P8,20/02/2024 15:12,20/02/2024,1785,1696,17,15.61,603.16
2S3220,20/02/2024 15:11,20/02/2024,1472,581,22,9.6,6263.48
D4J76Z,20/02/2024 15:11,20/02/2024,281,436,19,15.01,238.71
F30VVS,20/02/2024 15:08,20/02/2024,1501,1986,21,40.08,184.94
GWCR8B,20/02/2024 15:07,20/02/2024,1718,1136,19,21.07,1790.94
C0SHJ8,20/02/2024 15:03,20/02/2024,1368,2202,19,46.08,1445.91
CIUMI2,20/02/2024 15:03,20/02/2024,1757,1034,19,67.28,3936.98
BR37S9,20/02/2024 15:01,20/02/2024,731,2258,11,55.57,5191.46
DRYENK,20/02/2024 14:59,20/02/2024,1036,1453,18,10.16,1313.65
SDP7JD,20/02/2024 14:57,20/02/2024,995,1217,11,15.53,4422.41
52P8T0,20/02/2024 14:55,20/02/2024,347,1088,15,12.63,4127.77
YSRHU0,20/02/2024 14:48,20/02/2024,1477,477,22,78.41,238.32
WWPAOJ,20/02/2024 14:48,20/02/2024,821,1895,22,18.65,2635.15
AYY7DM,20/02/2024 14:46,20/02/2024,1060,804,15,24.98,3139.75
C5APLN,20/02/2024 14:41,20/02/2024,617,573,21,13.96,91.89
A1MMO4,20/02/2024 14:39,20/02/2024,1390,110,22,10.05,22.5
6F6UVG,20/02/2024 14:38,20/02/2024,1101,848,11,32.56,993.39
W2BJPH,20/02/2024 14:38,20/02/2024,1594,2241,17,37.24,3236.65
LO3233,20/02/2024 14:37,20/02/2024,35,305,19,9.63,5089.02
2J761E,20/02/2024 14:33,20/02/2024,22,315,23,18.5,2391.34
X49AAI,20/02/2024 14:32,20/02/2024,296,470,19,16.86,3673.29
KJA7SZ,20/02/2024 14:28,20/02/2024,1609,871,20,46.66,161.19
HP02M2,20/02/2024 14:27,20/02/2024,64,2344,14,11.1,1841.48
0NYS5W,20/02/2024 14:27,20/02/2024,375,713,15,2.16,78.98
O155DT,20/02/2024 14:27,20/02/2024,910,1373,22,8.35,432.22
NMTKRI,20/02/2024 14:26,20/02/2024,1374,1699,19,11.48,4431.06
NZVU6B,20/02/2024 14:23,20/02/2024,279,1521,17,17.79,193.51
C74M6Z,20/02/2024 14:21,20/02/2024,756,2286,22,44.95,205.62
NOBJUW,20/02/2024 14:21,20/02/2024,1293,505,17,391.49,3302.78
LNRETC,20/02/2024 14:17,20/02/2024,1574,554,21,64.8,1399.79
HFJLJP,20/02/2024 14:16,20/02/2024,556,411,15,15.08,846.44
0DZX7N,20/02/2024 14:16,20/02/2024,205,920,16,58.3,8261.49
TH5PKP,20/02/2024 14:16,20/02/2024,1172,1265,22,45.44,36750.25
7J4RCE,20/02/2024 14:12,20/02/2024,1394,962,10,6.27,3213.31
C6GPLP,20/02/2024 14:12,20/02/2024,1846,1791,22,17.77,5348.92
874DPN,20/02/2024 14:12,20/02/2024,1514,1045,22,23.14,1577.8
XAOAJN,20/02/2024 14:11,20/02/2024,1144,785,22,19.06,2274.01
M0DL4Y,20/02/2024 14:10,20/02/2024,1865,591,14,42.64,4028.46
AAPELJ,20/02/2024 14:10,20/02/2024,1107,1073,21,27.01,151.72
9JZRT7,20/02/2024 14:10,20/02/2024,1284,205,21,23.2,279.68
RPIN6I,20/02/2024 14:09,20/02/2024,989,488,20,17.06,5033.46
JZOCKX,20/02/2024 14:08,20/02/2024,852,148,19,23.51,76.41
36BZNZ,20/02/2024 14:06,20/02/2024,1051,1367,11,22.78,1104.06
XML7NA,20/02/2024 14:04,20/02/2024,1632,641,19,13.74,99.66
YRERY8,20/02/2024 14:01,20/02/2024,264,2240,21,90.77,2797.69
3YH63E,20/02/2024 14:00,20/02/2024,522,383,12,5.28,4697.45
M7U55Y,20/02/2024 14:00,20/02/2024,1692,1625,11,12.84,182.98
HNQF2S,20/02/2024 14:00,20/02/2024,354,368,23,27.1,27087.14
OGTSBZ,20/02/2024 13:59,20/02/2024,950,1882,15,38.72,2371.88
V9AWL6,20/02/2024 13:58,20/02/2024,742,576,15,489.83,44712.59
566JTP,20/02/2024 13:57,20/02/2024,714,2101,12,4.92,4822.43
1OBJZ2,20/02/2024 13:57,20/02/2024,1310,1229,21,17.58,177.52
8HBZJ2,20/02/2024 13:54,20/02/2024,727,2060,23,30.4,3578.76
IU5V0I,20/02/2024 13:51,20/02/2024,712,1078,10,1.77,2276.72
8D0H6R,20/02/2024 13:49,20/02/2024,1508,278,21,3.81,3788.45
DTYS9R,20/02/2024 13:49,20/02/2024,1886,2402,22,18.35,3087.41
ILB59W,20/02/2024 13:44,20/02/2024,354,368,19,23.08,27114.24
R5L0P0,20/02/2024 13:40,20/02/2024,1581,225,22,64.4,1924.31
6SBOV0,20/02/2024 13:39,20/02/2024,737,1656,15,15.83,164.08
D5KFSB,20/02/2024 13:37,20/02/2024,620,875,21,31.51,387.21
TCS881,20/02/2024 13:36,20/02/2024,252,458,22,24.83,2714.79
J26M1U,20/02/2024 13:36,20/02/2024,262,1572,11,116.13,57563.7
A21E5J,20/02/2024 13:34,20/02/2024,916,610,23,19.91,2633.32
KO2RKD,20/02/2024 13:31,20/02/2024,560,784,21,22.48,3924.56
JFDY7Q,20/02/2024 13:30,20/02/2024,66,2148,23,6.42,3223.59
18WK50,20/02/2024 13:30,20/02/2024,1693,1797,11,9.03,2414.97
Y4YSLC,20/02/2024 13:30,20/02/2024,486,144,11,41.24,5561.6
INCYI8,20/02/2024 13:28,20/02/2024,1798,770,23,10.74,3046.36
M76NEU,20/02/2024 13:26,20/02/2024,240,535,22,19.28,4473.48
7N7DVN,20/02/2024 13:19,20/02/2024,336,2362,15,11.62,356.22
NZMXTB,20/02/2024 13:19,20/02/2024,610,2085,15,50,338.32
KXLVQZ,20/02/2024 13:17,20/02/2024,821,1895,18,18.49,2653.8
S7SNYO,20/02/2024 13:11,20/02/2024,1114,1410,19,31.52,614.87
B4JC7M,20/02/2024 13:10,20/02/2024,9,448,14,186.17,6619.71
M003ZN,20/02/2024 13:07,20/02/2024,169,1212,14,24.79,3741.71
O7HHZX,20/02/2024 13:07,20/02/2024,319,880,23,69.93,1902.37
087DG8,20/02/2024 13:07,20/02/2024,1617,1788,21,153.69,3004.59
V5Q4FI,20/02/2024 13:02,20/02/2024,1509,170,15,94.9,6960.52
7FUUFU,20/02/2024 13:01,20/02/2024,831,2346,23,3.47,3427.73
7D85H0,20/02/2024 12:59,20/02/2024,1925,2368,18,17.87,1126.68
74WZ8T,20/02/2024 12:56,20/02/2024,622,2226,19,279.55,77961.74
30APCJ,20/02/2024 12:55,20/02/2024,96,1393,12,11.7,1436.53
40UGRT,20/02/2024 12:54,20/02/2024,477,954,22,39.69,676.99
AA7ZBZ,20/02/2024 12:47,20/02/2024,185,1591,22,1.33,4647.87
BOZIQL,20/02/2024 12:46,20/02/2024,1460,53,10,5.13,3995.1
IQMXVK,20/02/2024 12:45,20/02/2024,917,1370,22,43.54,4270.86
KQX4TF,20/02/2024 12:44,20/02/2024,1894,202,11,31.71,4700.47
CF2QVJ,20/02/2024 12:40,20/02/2024,1341,401,17,16.3,3905.32
QE77MJ,20/02/2024 12:37,20/02/2024,967,742,15,23.93,2754.74
OVYZGK,20/02/2024 12:35,20/02/2024,1463,1742,11,9.25,1322.81
UGVSZD,20/02/2024 12:34,20/02/2024,1429,1063,17,2.04,1552.96
Q12Q1C,20/02/2024 12:34,20/02/2024,1737,690,22,15.87,1350.18
B9O5X2,20/02/2024 12:33,20/02/2024,793,2332,20,18.09,67104.37
HVDIYR,20/02/2024 12:33,20/02/2024,476,54,15,60.9,1197.92
UQT012,20/02/2024 12:22,20/02/2024,547,1482,23,11.62,99193.85
ECLPSR,20/02/2024 12:21,20/02/2024,827,92,23,80.53,124.75
OMJ1A4,20/02/2024 12:19,20/02/2024,1835,83,23,13.26,523.18
99N6IS,20/02/2024 12:18,20/02/2024,1579,652,19,6.49,560.94
7JFH3Z,20/02/2024 12:18,20/02/2024,860,1488,19,71.81,2405.91
LUPZRI,20/02/2024 12:16,20/02/2024,47,727,17,16.63,69460.76
J6ZC35,20/02/2024 12:12,20/02/2024,449,1151,21,13.59,2110.23
ZA8G6W,20/02/2024 12:12,20/02/2024,1073,1570,17,14.61,261.2
6QVO5V,20/02/2024 12:08,20/02/2024,62,1929,15,286.59,7659.08
BAFMJ7,20/02/2024 12:07,20/02/2024,384,1540,22,7.64,3738.83
5YFORF,20/02/2024 12:03,20/02/2024,1370,636,19,60.33,1926.43
7IC84X,20/02/2024 12:01,20/02/2024,1146,1258,16,26.73,46.5
P8UELC,20/02/2024 12:00,20/02/2024,957,1608,18,14.73,6625.16
RCN6XQ,20/02/2024 12:00,20/02/2024,1771,1826,23,14.9,1802.28
TZECXW,20/02/2024 12:00,20/02/2024,846,1673,17,16.33,879.75
4E2U2M,20/02/2024 11:52,20/02/2024,974,1542,17,68.29,3485.4
12YKCG,20/02/2024 11:50,20/02/2024,572,58,17,78.71,92279.95
MXH3C7,20/02/2024 11:46,20/02/2024,1894,202,15,18.94,4668.76
UFF6M2,20/02/2024 11:42,20/02/2024,1892,271,10,28.79,2362.68
T6JFRL,20/02/2024 11:28,20/02/2024,1073,1115,19,14.4,4418.89
5MK9VE,20/02/2024 11:27,20/02/2024,293,978,14,49.01,398.56
HTPXUI,20/02/2024 11:27,20/02/2024,756,2286,10,34.81,250.57
FXOL83,20/02/2024 11:24,20/02/2024,1833,1873,18,7.89,44288.5
GE032D,20/02/2024 11:23,20/02/2024,1815,2196,17,20.5,433.86
Q054SL,20/02/2024 11:16,20/02/2024,1235,1433,15,83.27,357.72
IBAS9V,20/02/2024 11:12,20/02/2024,1037,2392,17,58.34,266.48
PNDXOK,20/02/2024 11:10,20/02/2024,1247,1737,22,14.23,4439.84
9BAY6B,20/02/2024 11:09,20/02/2024,295,1261,18,18.64,2714.03
0BNZBJ,20/02/2024 11:09,20/02/2024,1355,987,15,25.42,2618.62
NOE6SF,20/02/2024 11:06,20/02/2024,981,1170,10,48.71,4548
8RWCRL,20/02/2024 11:02,20/02/2024,102,1230,21,21.45,2682.06
0FHHZB,20/02/2024 11:00,20/02/2024,1362,308,19,9.37,4850.74
E6TNCE,20/02/2024 10:59,20/02/2024,830,381,21,14.03,262.97
HX9F9J,20/02/2024 10:59,20/02/2024,1035,707,18,8.2,4152.34
0DSG2Q,20/02/2024 10:54,20/02/2024,1374,1053,23,5.17,3717.24
2RZIPZ,20/02/2024 10:53,20/02/2024,148,1839,20,65.34,3651.67
2YX3QI,20/02/2024 10:52,20/02/2024,1368,2202,23,2.56,1399.83
TRF05D,20/02/2024 10:44,20/02/2024,1154,966,15,9.55,1678.15
SPQ16E,20/02/2024 10:42,20/02/2024,745,1758,19,12.85,4740.06
Y3ONX3,20/02/2024 10:38,20/02/2024,616,481,12,2.31,86153.82
QAHAZ0,20/02/2024 10:36,20/02/2024,212,1624,23,15.58,4707.76
VRWU5N,20/02/2024 10:25,20/02/2024,1048,1019,14,14.29,83966.54
NXHX1A,20/02/2024 10:24,20/02/2024,1555,2423,14,8.85,1040.54
WF3JQD,20/02/2024 10:24,20/02/2024,1655,143,20,19.68,2333.73
Q4G8MG,20/02/2024 10:23,20/02/2024,1683,478,22,17.68,3914.77
NG0V65,20/02/2024 10:22,20/02/2024,1699,2190,21,5.99,178.24
QFQWAK,20/02/2024 10:21,20/02/2024,1019,909,23,7.55,1161.92
FAGFOJ,20/02/2024 10:17,20/02/2024,1575,1588,21,15.48,97001.15
CFICB4,20/02/2024 10:16,20/02/2024,488,851,10,11.81,3937.02
8K9KJP,20/02/2024 10:16,20/02/2024,1368,2202,15,4.13,1402.39
VJ96Y5,20/02/2024 10:15,20/02/2024,1381,73,17,48.84,4198.53
FVPVOZ,20/02/2024 10:15,20/02/2024,1329,1460,23,2.27,1687.11
KGFE2B,20/02/2024 10:15,20/02/2024,6,1535,15,11.13,172.03
CC4DJY,20/02/2024 10:12,20/02/2024,990,1036,14,7.45,2795.05
BWRWVT,20/02/2024 10:09,20/02/2024,278,644,15,11.62,909.62
ZASU9A,20/02/2024 10:07,20/02/2024,1155,2009,11,40.99,1510.87
4J7ZHC,20/02/2024 10:05,20/02/2024,1998,2070,12,67.71,3687.87
G9EUSO,20/02/2024 09:59,20/02/2024,1286,1795,14,29.34,3930.34
YS30W1,20/02/2024 09:58,20/02/2024,520,1470,23,5.67,1862.77
9DNUIR,20/02/2024 09:49,20/02/2024,651,899,11,10.87,4090.07
SKYT8B,20/02/2024 09:49,20/02/2024,307,255,14,11.76,4197.4
8TJRW5,20/02/2024 09:44,20/02/2024,1123,2086,12,50.53,79003.48
5M2AJ3,20/02/2024 09:44,20/02/2024,1372,940,19,7.47,85331.13
S5YGBG,20/02/2024 09:40,20/02/2024,575,1064,18,12.66,3498.68
0BMZW7,20/02/2024 09:39,20/02/2024,1174,11,11,4.98,1428.67
ZMP3TB,20/02/2024 09:38,20/02/2024,1564,918,21,90.15,2586.27
76EGQE,20/02/2024 09:35,20/02/2024,600,2082,21,13.28,255.9
EGVE7X,20/02/2024 09:34,20/02/2024,436,1955,15,43.84,2708.45
SNRPGY,20/02/2024 09:33,20/02/2024,1511,167,15,30.39,1752.8
S7QRLF,20/02/2024 09:28,20/02/2024,271,1804,12,24.02,4918.29
AE7LWW,20/02/2024 09:24,20/02/2024,1928,31,20,10.19,4629.47
N209QV,20/02/2024 09:21,20/02/2024,1115,2021,23,11.25,3748.56
Y07KHA,20/02/2024 09:19,20/02/2024,1524,881,17,4.12,3813.31
KXYBYO,20/02/2024 09:18,20/02/2024,1429,1386,10,14.01,1319.31
UGH9BA,20/02/2024 09:16,20/02/2024,731,2258,11,5.66,5135.89
A0LI8Z,20/02/2024 09:14,20/02/2024,836,2398,23,12.52,2345.77
OS3CTJ,20/02/2024 09:14,20/02/2024,996,882,22,88.95,1966.91
SQFPJT,20/02/2024 09:09,20/02/2024,857,1775,18,29.5,4336.91
FBKJB9,20/02/2024 09:09,20/02/2024,1888,1802,19,17.84,6327.44
A5XAIN,20/02/2024 09:07,20/02/2024,1787,916,23,17.09,168.38
4KZSEQ,20/02/2024 09:06,20/02/2024,1227,2025,22,23.82,2360.37
Z6UNXZ,20/02/2024 09:02,20/02/2024,1963,592,17,10.35,241.99
BXBFYD,20/02/2024 09:01,20/02/2024,922,1531,18,11.08,1787.64
J29F0R,20/02/2024 08:56,20/02/2024,1990,2000,21,22.71,2507.66
1FXG3C,20/02/2024 08:49,20/02/2024,982,538,19,33.14,590.98
1M596X,20/02/2024 08:48,20/02/2024,425,1035,18,31.52,2834.6
AGJF37,20/02/2024 08:48,20/02/2024,1252,1492,14,20.82,2490.72
79CTHK,20/02/2024 08:47,20/02/2024,505,1614,18,113.31,985.96
1M0OF8,20/02/2024 08:46,20/02/2024,1596,1253,23,51.16,14149.95
BWG1ZS,20/02/2024 08:41,20/02/2024,1941,479,19,72.61,1552.16
UJRHV9,20/02/2024 08:38,20/02/2024,1606,1987,11,10.77,3028.8
3BWN48,20/02/2024 08:37,20/02/2024,1475,947,18,4.84,3456.87
Y8D4WG,20/02/2024 08:36,20/02/2024,626,399,23,101.89,771.13
K6KKXK,20/02/2024 08:32,20/02/2024,612,1710,23,30.2,2970.74
PYX8HB,20/02/2024 08:28,20/02/2024,205,1080,22,20.59,78349.1
KXWYWE,20/02/2024 08:28,20/02/2024,1955,2083,21,49.02,3075.32
7LVSWM,20/02/2024 08:28,20/02/2024,271,2378,11,6.11,3746.87
EWAXXS,20/02/2024 08:25,20/02/2024,1368,2114,22,24.51,48.4
YZESOH,20/02/2024 08:15,20/02/2024,1468,1722,10,46.47,4092.44
FHXAD3,20/02/2024 08:13,20/02/2024,996,882,21,126.4,2055.86
F3NPI9,20/02/2024 08:06,20/02/2024,468,1505,17,5.92,2025
I16GQB,20/02/2024 08:06,20/02/2024,1893,1490,23,7.48,87033.5
BLINEE,20/02/2024 08:05,20/02/2024,519,960,22,56.83,831.88
RT0ZSS,20/02/2024 08:03,20/02/2024,1394,2272,21,4.62,4698.63
H7LC21,20/02/2024 08:03,20/02/2024,1442,1663,14,99.41,140.07
59G0JB,20/02/2024 08:02,20/02/2024,248,921,21,13.6,2475.64
V1209U,20/02/2024 08:00,20/02/2024,1052,1790,11,9.7,7805.19
DPCTH4,20/02/2024 07:56,20/02/2024,1821,1630,15,97.56,406.29
WUNS0U,20/02/2024 07:48,20/02/2024,1426,1568,15,8.19,3102.19
0H8X5F,20/02/2024 07:48,20/02/2024,417,68,19,15.65,290.41
AJ1Y5L,20/02/2024 07:47,20/02/2024,1874,1176,12,737.29,57423.19
K1DKTC,20/02/2024 07:42,20/02/2024,90,908,17,38.49,1941.46
XASYKR,20/02/2024 07:38,20/02/2024,860,1488,10,19.55,2334.1
ARQKED,20/02/2024 07:34,20/02/2024,771,2039,21,59.07,525.53
SFZ1Q9,20/02/2024 07:31,20/02/2024,1952,1288,11,50.72,11989.61
IP9BYQ,20/02/2024 07:26,20/02/2024,1368,2202,15,39.31,1398.26
RW4GM3,20/02/2024 07:26,20/02/2024,1990,2000,16,6.01,2484.95
7GW0OX,20/02/2024 07:23,20/02/2024,1848,598,20,5.81,76.69
HUSDCA,20/02/2024 07:21,20/02/2024,1070,2152,11,4.48,3006.48
VXTWAL,20/02/2024 07:17,20/02/2024,359,231,17,8.73,298.16
W91ATN,20/02/2024 07:11,20/02/2024,546,764,15,12.59,1224.73
GDR5H5,20/02/2024 07:08,20/02/2024,228,1702,22,40.14,32450.87
3JO1V1,20/02/2024 07:07,20/02/2024,165,1210,22,53.53,4509.15
HUUO40,20/02/2024 07:07,20/02/2024,1802,172,21,15.22,203.59
W6G9Z8,20/02/2024 07:07,20/02/2024,1941,479,17,13.64,1479.55
EVAJGY,20/02/2024 07:02,20/02/2024,1785,1696,19,47.28,587.55
RM1EEN,20/02/2024 06:57,20/02/2024,1161,356,11,31.57,6289.72
KHUQZE,20/02/2024 06:56,20/02/2024,922,1531,12,8.51,1798.72
G52IB4,20/02/2024 06:55,20/02/2024,108,242,22,11.02,3041.59
DNFQ58,20/02/2024 06:54,20/02/2024,1912,382,15,116.1,2703.63
R6TH6S,20/02/2024 06:53,20/02/2024,1145,473,15,6.28,284.78
5ZYEOU,20/02/2024 06:48,20/02/2024,1072,2197,19,59.74,4344.32
JTQ5DI,20/02/2024 06:48,20/02/2024,1672,323,21,12.35,314.45
9V7LP1,20/02/2024 06:46,20/02/2024,980,1681,21,3.49,6874.35
TKQYRW,20/02/2024 06:45,20/02/2024,477,954,11,51.59,716.68
TS981M,20/02/2024 06:44,20/02/2024,107,1874,23,63.6,1868.95
QUFUCW,20/02/2024 06:44,20/02/2024,172,1685,10,36.69,4902.24
VP9TU0,20/02/2024 06:44,20/02/2024,453,1296,19,71.37,65719.75
B8YBKB,20/02/2024 06:44,20/02/2024,395,602,19,17.96,465.69
17450Z,20/02/2024 06:38,20/02/2024,1867,316,18,18.27,5988.75
ZU8FOJ,20/02/2024 06:38,20/02/2024,998,2316,14,1.81,105.2
91QFE5,20/02/2024 06:36,20/02/2024,1173,208,11,33.22,922.18
MYYXD1,20/02/2024 06:35,20/02/2024,363,1235,22,20.81,4441.61
JFLTKV,20/02/2024 06:33,20/02/2024,226,847,20,1.18,4078.46
4RBCSC,20/02/2024 06:32,20/02/2024,1596,852,23,13.43,3182.88
1Z3V7Y,20/02/2024 06:31,20/02/2024,818,2001,23,124.23,394.22
LQ42I0,20/02/2024 06:26,20/02/2024,205,1080,17,18.05,78369.69
D2QF2B,20/02/2024 06:24,20/02/2024,1511,167,17,31.67,1722.41
AW00T5,20/02/2024 06:23,20/02/2024,999,2304,15,6.81,179.56
NUF8U0,20/02/2024 06:20,20/02/2024,1356,1412,20,28.02,18668.13
AWQPOE,20/02/2024 06:20,20/02/2024,384,501,23,6.69,1952.2
UJ3OP6,20/02/2024 06:19,20/02/2024,1771,1826,19,33.76,1817.18
72CW4O,20/02/2024 06:17,20/02/2024,1109,286,22,41.36,2254.18
T9H8LK,20/02/2024 06:17,20/02/2024,1256,1869,16,13.53,286.23
KT6AWN,20/02/2024 06:17,20/02/2024,1715,2185,21,33.67,356.88
50CS9Q,20/02/2024 06:13,20/02/2024,212,1624,14,11.27,4723.34
5OW3DD,20/02/2024 06:11,20/02/2024,945,201,10,99.31,2081.38
IV7URC,20/02/2024 06:11,20/02/2024,614,2357,11,15.29,132.39
B3WALA,20/02/2024 06:10,20/02/2024,684,2024,11,73.31,1662.75
7NML0T,20/02/2024 06:08,20/02/2024,1374,1053,15,6.95,3722.41
SO6PXP,20/02/2024 06:04,20/02/2024,1596,1253,17,7.94,14201.11
RB0NN6,20/02/2024 06:04,20/02/2024,1299,220,20,3.73,3427.67
A2UOBW,20/02/2024 06:04,20/02/2024,1631,2042,21,18.25,1714.45
9XP3AU,20/02/2024 06:01,20/02/2024,819,2262,11,26.36,3281.55
487WCS,20/02/2024 06:01,20/02/2024,1548,2384,11,9.57,146.06
T1TTHC,20/02/2024 05:59,20/02/2024,1636,1709,21,61.85,502.6
JG8KAJ,20/02/2024 05:59,20/02/2024,655,1267,11,7.24,280.95
MTBD3S,20/02/2024 05:53,20/02/2024,1099,1718,22,27.23,1534.9
GA8I41,20/02/2024 05:50,20/02/2024,1769,557,23,20.79,4539.21
C70TRV,20/02/2024 05:48,20/02/2024,395,602,21,28.68,447.73
Z4SI83,20/02/2024 05:47,20/02/2024,1379,819,15,12.19,82.75
7Y1QFZ,20/02/2024 05:46,20/02/2024,1606,1987,10,14.88,3018.03
ER6UUT,20/02/2024 05:46,20/02/2024,1927,2299,20,11.77,4385.31
SZRGAW,20/02/2024 05:46,20/02/2024,1396,1096,23,1.84,3241.77
QR0JYA,20/02/2024 05:44,20/02/2024,1394,2272,12,12.76,4694.01
I88EMW,20/02/2024 05:44,20/02/2024,298,691,19,125.15,2756.01
9IOZMY,20/02/2024 05:40,20/02/2024,330,696,12,38.96,46820.82
R04HOF,20/02/2024 05:34,20/02/2024,13,37,23,19.86,4750.97
5NK5O8,20/02/2024 05:33,20/02/2024,695,2080,11,47.65,337.5
RGMQTN,20/02/2024 05:32,20/02/2024,1574,554,23,39.09,1334.99
XRPPNL,20/02/2024 05:30,20/02/2024,1897,717,21,28.76,3529.18
BCLJW4,20/02/2024 05:30,20/02/2024,628,706,19,14.48,5419.67
A0KBST,20/02/2024 05:27,20/02/2024,1204,1340,15,11.67,130.83
F044S5,20/02/2024 05:25,20/02/2024,1530,313,20,56.93,4758.64
KWBA16,20/02/2024 05:25,20/02/2024,576,2382,19,11.59,238.58
KJOTRB,20/02/2024 05:25,20/02/2024,874,2106,23,42.01,3460.25
U19PA8,20/02/2024 05:23,20/02/2024,1330,2140,16,23.41,733.17
LYRIHO,20/02/2024 05:23,20/02/2024,957,1608,10,6.41,6639.89
RZ8ZPQ,20/02/2024 05:22,20/02/2024,850,2342,12,14.19,4016.87
8I4TL8,20/02/2024 05:19,20/02/2024,1373,541,23,38.33,2945.72
7YN8I8,20/02/2024 05:18,20/02/2024,1133,1061,22,13.62,2118.94
F5MRTN,20/02/2024 05:13,20/02/2024,1078,364,23,91.2,569.64
UKC8RO,20/02/2024 05:12,20/02/2024,842,377,17,12.08,4839.34
ZJA2UB,20/02/2024 05:08,20/02/2024,1797,943,17,28.06,678.06
51CMVE,20/02/2024 05:06,20/02/2024,1622,2394,11,41.31,3449.74
UQHT8I,20/02/2024 05:05,20/02/2024,226,847,17,34.73,4079.64
QV8WBQ,20/02/2024 05:05,20/02/2024,1694,483,19,50.81,4710.64
6YSZVJ,20/02/2024 05:04,20/02/2024,441,1732,18,29.85,21890.11
81IV4E,20/02/2024 04:58,20/02/2024,1857,56,15,5.5,4199.15
J9OLPW,20/02/2024 04:56,20/02/2024,1988,1806,14,9.98,354.97
O8Y9UF,20/02/2024 04:55,20/02/2024,1596,1253,12,0.67,14193.17
8C71Y7,20/02/2024 04:55,20/02/2024,41,1865,18,83.75,3740.39
JJJHS2,20/02/2024 04:52,20/02/2024,512,1836,17,4.83,350.54
1CUH18,20/02/2024 04:52,20/02/2024,1165,1489,21,82.07,556.53
L3T66P,20/02/2024 04:50,20/02/2024,1260,2212,12,27.22,1717.28
A98AJX,20/02/2024 04:44,20/02/2024,1532,2351,15,400.68,66302.01
YMZMI2,20/02/2024 04:42,20/02/2024,1596,1253,12,67.76,14193.84
ZIH3S2,20/02/2024 04:39,20/02/2024,1205,49,22,24.35,2317.05
WYTJ0D,20/02/2024 04:38,20/02/2024,170,1834,14,14.67,1409.21
NFUB1K,20/02/2024 04:36,20/02/2024,354,1123,21,26.23,111.12
YT3HSK,20/02/2024 04:36,20/02/2024,1460,53,19,19.08,4000.23
CO68BR,20/02/2024 04:36,20/02/2024,1718,1136,23,33.72,1769.87
XW6ZVK,20/02/2024 04:35,20/02/2024,1017,792,17,243.47,534.25
